url_path,views_total,views_unique
/tianocore/edk2-libc,90,57
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,61,42
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,30,12
/tianocore/edk2-libc/tree/master/AppPkg,15,11
/tianocore/edk2-libc/tree/master/StdLib,14,9
/tianocore/edk2-libc/tree/master,12,9
/tianocore/edk2-libc/issues,11,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,7,7
/tianocore/edk2-libc/releases/tag/v3.6.8.1,7,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Python,7,3
