time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-08 00:00:00+00:00,143,121,51,12
2026-09-09 00:00:00+00:00,372,316,43,15
2026-09-10 00:00:00+00:00,209,104,116,19
2026-09-11 00:00:00+00:00,130,84,43,14
2026-09-12 00:00:00+00:00,102,93,1,1
2026-09-13 00:00:00+00:00,83,73,8,3
2026-09-14 00:00:00+00:00,69,50,35,7
2026-09-15 00:00:00+00:00,756,707,32,13
2026-09-16 00:00:00+00:00,121,82,41,14
2026-09-17 00:00:00+00:00,519,471,22,11
2026-09-18 00:00:00+00:00,525,456,26,11
2026-09-19 00:00:00+00:00,83,79,8,5
2026-09-20 00:00:00+00:00,81,78,9,8
2026-09-21 00:00:00+00:00,706,654,47,24
