url_path,views_total,views_unique
/tianocore/edk2-libc,117,56
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,34,32
/tianocore/edk2-libc/pulls,32,10
/tianocore/edk2-libc/issues,28,10
/tianocore/edk2-libc/tree/master/AppPkg,25,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,24,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,20,15
/tianocore/edk2-libc/pull/118,16,2
/tianocore/edk2-libc/tree/master/StdLib/Include,15,3
/tianocore/edk2-libc/tree/master/StdLib,13,8
