time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-27 00:00:00+00:00,91,43,78,11
2023-10-28 00:00:00+00:00,42,36,37,8
2023-10-29 00:00:00+00:00,35,33,20,9
2023-10-30 00:00:00+00:00,77,46,67,18
2023-10-31 00:00:00+00:00,102,48,97,24
2023-11-01 00:00:00+00:00,90,50,190,26
2023-11-02 00:00:00+00:00,100,64,120,24
2023-11-03 00:00:00+00:00,67,47,101,20
2023-11-04 00:00:00+00:00,42,35,83,17
2023-11-05 00:00:00+00:00,33,33,83,13
2023-11-06 00:00:00+00:00,83,53,118,18
2023-11-07 00:00:00+00:00,117,77,225,24
2023-11-08 00:00:00+00:00,98,45,105,17
2023-11-09 00:00:00+00:00,111,90,152,21
