time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-23 00:00:00+00:00,300,269,35,24
2026-03-24 00:00:00+00:00,544,469,32,12
2026-03-25 00:00:00+00:00,558,500,33,15
2026-03-26 00:00:00+00:00,472,407,29,12
2026-03-27 00:00:00+00:00,680,580,13,9
2026-03-28 00:00:00+00:00,278,275,22,10
2026-03-29 00:00:00+00:00,139,131,7,6
2026-03-30 00:00:00+00:00,742,660,38,10
2026-03-31 00:00:00+00:00,284,260,22,11
2026-04-01 00:00:00+00:00,165,121,9,6
2026-04-02 00:00:00+00:00,186,149,43,15
2026-04-03 00:00:00+00:00,236,202,41,12
2026-04-04 00:00:00+00:00,201,185,12,9
2026-04-05 00:00:00+00:00,123,106,16,7
