time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-12 00:00:00+00:00,294,201,56,18
2025-11-13 00:00:00+00:00,202,167,110,23
2025-11-14 00:00:00+00:00,216,168,48,24
2025-11-15 00:00:00+00:00,141,135,13,10
2025-11-16 00:00:00+00:00,152,122,25,10
2025-11-17 00:00:00+00:00,281,234,65,14
2025-11-18 00:00:00+00:00,162,139,55,15
2025-11-19 00:00:00+00:00,245,179,72,16
2025-11-20 00:00:00+00:00,347,303,50,14
2025-11-21 00:00:00+00:00,161,131,35,18
2025-11-22 00:00:00+00:00,119,114,20,10
2025-11-23 00:00:00+00:00,123,111,11,8
2025-11-24 00:00:00+00:00,398,326,77,20
2025-11-25 00:00:00+00:00,216,188,28,9
