url_path,views_total,views_unique
/tianocore/edk2-libc,108,69
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,74,68
/tianocore/edk2-libc/tree/master/StdLib,38,17
/tianocore/edk2-libc/tree/master/AppPkg,27,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,25,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,25,11
/tianocore/edk2-libc/actions/workflows/build-python-uefi-vs2022.yaml,21,8
/tianocore/edk2-libc/releases/tag/v3.6.8.1,19,12
/tianocore/edk2-libc/tree/master,16,9
/tianocore/edk2-libc/issues,13,9
