time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-29 00:00:00+00:00,50,41,79.0,17.0
2023-12-30 00:00:00+00:00,45,38,53.0,10.0
2023-12-31 00:00:00+00:00,35,33,29.0,9.0
2024-01-01 00:00:00+00:00,38,35,58.0,9.0
2024-01-02 00:00:00+00:00,42,39,113.0,20.0
2024-01-03 00:00:00+00:00,73,49,57.0,14.0
2024-01-04 00:00:00+00:00,56,48,82.0,12.0
2024-01-05 00:00:00+00:00,57,47,36.0,13.0
2024-01-06 00:00:00+00:00,39,36,,
2024-01-07 00:00:00+00:00,46,39,35.0,7.0
2024-01-08 00:00:00+00:00,63,52,34.0,16.0
2024-01-09 00:00:00+00:00,92,53,209.0,23.0
2024-01-10 00:00:00+00:00,103,60,171.0,19.0
2024-01-11 00:00:00+00:00,88,51,60.0,12.0
