time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,9,8,44,7
2024-08-05 00:00:00+00:00,29,14,80,18
2024-08-06 00:00:00+00:00,28,11,131,20
2024-08-07 00:00:00+00:00,21,14,158,24
2024-08-08 00:00:00+00:00,26,15,118,21
2024-08-09 00:00:00+00:00,30,16,97,16
2024-08-10 00:00:00+00:00,5,3,31,9
2024-08-11 00:00:00+00:00,9,6,15,7
2024-08-12 00:00:00+00:00,16,12,79,14
2024-08-13 00:00:00+00:00,19,10,94,20
2024-08-14 00:00:00+00:00,20,13,108,25
2024-08-15 00:00:00+00:00,16,13,114,26
2024-08-16 00:00:00+00:00,23,14,121,21
2024-08-17 00:00:00+00:00,8,7,36,14
