url_path,views_total,views_unique
/tianocore/edk2-libc,114,72
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,54,50
/tianocore/edk2-libc/tree/master/AppPkg,26,19
/tianocore/edk2-libc/tree/master/StdLib,23,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications,15,12
/tianocore/edk2-libc/tree/master,15,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,15,9
/tianocore/edk2-libc/tree/master/StdLib/LibC,15,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,15,3
/tianocore/edk2-libc/issues/94,11,5
