url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,218,85
/tianocore/edk2-libc,140,86
/tianocore/edk2-libc/tree/master/StdLib,83,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,77,25
/tianocore/edk2-libc/tree/master/AppPkg,69,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications,62,17
/tianocore/edk2-libc/tree/master/StdLib/LibC,35,8
/tianocore/edk2-libc/tree/master,25,17
/tianocore/edk2-libc/blob/master/Readme.md,17,6
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,15,4
