time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-26 00:00:00+00:00,7,7,9,9
2024-10-27 00:00:00+00:00,4,4,12,10
2024-10-28 00:00:00+00:00,12,10,38,11
2024-10-29 00:00:00+00:00,10,8,51,18
2024-10-30 00:00:00+00:00,14,10,38,18
2024-10-31 00:00:00+00:00,20,19,65,19
2024-11-01 00:00:00+00:00,12,9,94,27
2024-11-02 00:00:00+00:00,8,6,29,14
2024-11-03 00:00:00+00:00,6,4,21,15
2024-11-04 00:00:00+00:00,17,13,55,22
2024-11-05 00:00:00+00:00,33,24,83,30
2024-11-06 00:00:00+00:00,34,27,36,21
2024-11-07 00:00:00+00:00,25,20,94,29
2024-11-08 00:00:00+00:00,19,15,56,19
