url_path,views_total,views_unique
/tianocore/edk2-libc,78,51
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,30,27
/tianocore/edk2-libc/tree/master/StdLib,14,8
/tianocore/edk2-libc/tree/master/AppPkg,10,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,10,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications,10,5
/tianocore/edk2-libc/tree/master/StdLib/LibC,7,4
/tianocore/edk2-libc/releases/tag/v3.6.8.1,6,4
/tianocore/edk2-libc/tree/master,5,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,5,4
